Video ID,Title,Description,Channel Title,Video URL,Tags,Category,Published At,View Count,Comment Count,Duration,Topic Details,Captions Available,Caption Text,Location
o0P-uIeeru0,COMPLETE CHAPTER - Digital Documentation Advanced Class 10 IT,COMPLETE UNIT - Digital Documentation Advanced Class 10 IT | Documentation Unit 1 Class 10 IT 402 ✓Class: 10 ✓Subject: ...,ScoreShala,https://www.youtube.com/watch?v=o0P-uIeeru0,[],,8/16/2021 15:30,272920,642,01:48:07,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
i0kdT5oEN2Q,Gotthard Base Tunnel | 360° | Documentation | SRF Dok,The Gotthard Base Tunnel is a railway tunnel through the Alps in Switzerland. It is the world's longest and deepest traffic tunnel.,SRF Dokus & Reportagen,https://www.youtube.com/watch?v=i0kdT5oEN2Q,[],,5/25/2016 14:01,271494,74,00:07:41,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
qRiAIaqdAOg,Importing Documents into your Library (Mendeley Minute),A quick tutorial on how to import documents and references into your library.,Mendeley,https://www.youtube.com/watch?v=qRiAIaqdAOg,[],,7/1/2011 17:08,267786,7,00:02:05,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
mVmd6O-j4Vo,How to unlock word document without password,"To unlock Word password ➜ http://bit.ly/crackExcelwordDoc In this video, I'm going to show you how to unlock ...",Amarindaz,https://www.youtube.com/watch?v=mVmd6O-j4Vo,[],,9/16/2019 16:28,265907,39,00:03:24,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
8yv1uxax7Ow,Scan documents with iPhone,Scan documents on your iPhone and save them as document files easily.,iGyaan,https://www.youtube.com/watch?v=8yv1uxax7Ow,[],,2/1/2023 10:18,259809,14,00:00:55,['https://en.wikipedia.org/wiki/Technology'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
HLjNdhs8q84,How to Scan Documents &amp; Photos on iPhone,"Using the built-in notes app on your iPhone, you can scan documents and photos with your iPhone's camera. You ca also export ...",Michael Billig,https://www.youtube.com/watch?v=HLjNdhs8q84,[],,11/10/2021 22:12,251143,67,00:03:51,['https://en.wikipedia.org/wiki/Technology'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
w4zxf2uKcuk,Useful Chrome &quot;EXTENSION&quot; | Scribe Ai Documentation | Record Your Screen #techshorts,"useful chrome extension, useful Chrome extensions for students, useful Chrome extensions for web developers, useful Chrome ...",A2D Bytes,https://www.youtube.com/watch?v=w4zxf2uKcuk,[],,5/12/2023 10:00,242750,84,00:00:48,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
d6Cs11AZqV4,Writing technical documentation - tutorial with Confluence,"In this video, I explain to you why it's important to write good technical documentation and come up with some useful tips.",Christian Lempa,https://www.youtube.com/watch?v=d6Cs11AZqV4,[],,9/14/2020 06:20,242487,121,00:14:27,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
3X6J04h_-aI,Sbi Bank me Account Open karne ke liye jaruri Documents list 2022 #shorts #sbi #savingaccount,Documents required to open account in SBI घर बैठे कोई काम कैसे Online किया जाता है उसके ...,Am Guidder,https://www.youtube.com/watch?v=3X6J04h_-aI,[],,11/21/2022 12:34,238136,135,00:00:38,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
qYgdC-3vHSA,driving licence ke liye kya document chahiye !! driving licence banane ke liye kya kya chahiye,driving licence ke liye kya document chahiye !! driving licence banane ke liye kya kya chahiye Doston aaj ki is video me hum ...,Technical Shiv,https://www.youtube.com/watch?v=qYgdC-3vHSA,[],,6/25/2021 01:00,236002,72,00:01:25,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
hdeDgdIteII,BSF HCM &amp; ASI Physical और Documentation।। क्या क्या हुआ पूरा सुनो और क्या लेकर जाना हे।।,BSF HCM & ASI Physical और Documentation।। क्या क्या हुआ पूरा सुनो और क्या लेकर जाना ...,Deepak Singh Dreams Review,https://www.youtube.com/watch?v=hdeDgdIteII,[],,12/21/2022 09:11,229857,1553,00:05:20,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
txArM31my9M,What is Swagger API Documentation || Swagger API Documentation tutorial for beginners || Spring Boot,This Videos to show viewers and give a brief understanding about Swagger API Documentation Follow my recent videos to learn ...,Java TechBooster,https://www.youtube.com/watch?v=txArM31my9M,[],,4/19/2020 12:01,222685,39,00:05:21,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
iTKmwiTEdQ8,SketchUp for Construction Documentation: Details in SketchUp,Nick Sonder continues his series for contruction documentation and goes through how he details and organizes his models in ...,SketchUp,https://www.youtube.com/watch?v=iTKmwiTEdQ8,[],,7/8/2015 22:20,220307,84,00:14:27,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
iaYogL_Jj-8,Name change documents for aadhaar | aadhar card me naam badalne ke liye kya proof lagega,"Name change documents for aadhaar | aadhar card me naam badalne ke liye kya proof lagega Don't Forget to Like, Comment, ...",Haseen Khadouli 2.0,https://www.youtube.com/watch?v=iaYogL_Jj-8,[],,6/2/2023 03:30,217025,276,00:08:20,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
cDBMEOj86EQ,Epson M200 Printers error &quot; see your documentation &quot;  Solved.,"Sometimes epson printers are showing error message ""See your documentation"" So our team find this problem and solve this ...",Tech Mech Hack,https://www.youtube.com/watch?v=cDBMEOj86EQ,[],,3/10/2020 09:19,213667,255,00:03:57,['https://en.wikipedia.org/wiki/Technology'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,"{'latitude': 20.593684, 'longitude': 78.96288, 'altitude': 0}"
3FYzP_kWq24,How To Merge Multiple Word Documents / Combine Word Documents into One File,See how to merge multiple Word documents and combine them into one file. Use this method to add additional documents to your ...,Sharon Smith,https://www.youtube.com/watch?v=3FYzP_kWq24,[],,5/17/2022 12:57,213142,197,00:03:32,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
R5x-1Rb7y8w,Digital Documentation | OPEN OFFICE WRITER|ONE SHOT | IMPORTANT TOPICS | CBSE 2025 | IT 402 Class 10,IT402 made easy - Welcome to the new Channel! Important Questions: https://www.youtube.com/watch?v=4QjrLWM7dZQ&t=42s ...,Aakash Singh,https://www.youtube.com/watch?v=R5x-1Rb7y8w,[],,1/27/2023 15:52,207868,512,00:31:17,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
LKnji-qMAoE,#Best proffectional #files folder#Documents file#Short&#39;s,hello everyone welcome to my channel please like share and subscribe my channel # Best proffectional files folder for ...,F A C saniya,https://www.youtube.com/watch?v=LKnji-qMAoE,[],,9/7/2021 14:47,205841,69,00:00:16,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
1M7kKGqSa14,Importance of Documentation,The Office of Inspector General talks about the Importance of Documentation. -- More info at http://oig.hhs.gov U.S. Department of ...,OIGatHHS,https://www.youtube.com/watch?v=1M7kKGqSa14,[],,1/25/2012 17:35,202759,0,00:04:12,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
Y8F-syQfl4s,Advocate Hanumath Prasad Legal Advice On Property Validation Documentation | Law Points | Myra,Senior High Court advocate Hanumath Prasad's legal advice and law points on Property rights validation documentation and its ...,Myra Media,https://www.youtube.com/watch?v=Y8F-syQfl4s,[],,5/13/2021 11:50,200171,54,00:08:14,['https://en.wikipedia.org/wiki/Society'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
BgwK-Lf2HwE,Property Buying Tips In Telugu - 10 Legal Documents To Check Before Buying Property | Kowshik Maridi,Download ffreedom app:- https://ffdm.app/dbyQ Related Courses Financial Freedom Course - https://ffdm.app/H5Ap ...,ffreedom app - Money (Telugu),https://www.youtube.com/watch?v=BgwK-Lf2HwE,[],,6/6/2023 17:46,197156,226,00:15:58,['https://en.wikipedia.org/wiki/Society'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
6ydhKEHl16I,How to Get Income Certificate: Complete Document Checklist,EdistrictInformationTechcitizenserviceshow to apply income certificateVlogincome certificate apply onlineincome certificate kaise ...,Mallu Informer,https://www.youtube.com/watch?v=6ydhKEHl16I,[],,11/3/2022 03:49,196484,13,00:00:16,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
QKRzhZ4-Z74,How to Send Pictures as Document in WhatsApp Android Mobile,"In this video, learn ,how to send photos as document in whatsapp in android. ------------------------ Buy Samsung Galaxy S23 Ultra ...",Cap Trong Nam - How To,https://www.youtube.com/watch?v=QKRzhZ4-Z74,[],,4/12/2023 22:42,196003,33,00:01:28,['https://en.wikipedia.org/wiki/Technology'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
M57ZEnKDB-4,Demo Overview of Document Management System Software FOLDERIT,Updated video at: https://youtu.be/614SexuQqe8 Short demo overview of Folderit document management system. Folderit is the ...,Folderit DMS,https://www.youtube.com/watch?v=M57ZEnKDB-4,[],,4/6/2021 14:17,191567,2,00:04:43,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
ABDIyiW3b7g,L35: Software Requirement Documentation | Requirement Engineering | Software Engineering Lectures,Full Course of Software Engineering(SE Lectures): https://youtube.com/playlist?list=PLV8vIYTIdSnat3WCO9jfehtZyjnxb74wm In ...,Easy Engineering Classes,https://www.youtube.com/watch?v=ABDIyiW3b7g,[],,11/18/2017 13:39,182577,90,00:16:48,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
7R8VogltX_o,BSF Head Constable Ministerial Physical &amp; Documentation 2022 || दौड़ होगी या नहीं? | Documents List,BSF Head Constable Ministerial Physical & Documentation 2022 || दौड़ होगी या नहीं? | Documents List #bsf ...,Study for Dreams,https://www.youtube.com/watch?v=7R8VogltX_o,[],,11/28/2022 11:44,181358,1143,00:08:02,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
yeFr66flhXg,Documentation: Avoiding the Pitfalls,http://LNC.tips/documentation Why do patients sue for malpractice? What is the role of the medical record in how legal cases are ...,Legal Nurse Business,https://www.youtube.com/watch?v=yeFr66flhXg,[],,7/16/2009 21:02,180935,22,00:06:34,"['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Knowledge']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
QCYdD9DCMp0,Complete List of Documents Required for SSC CGL DV | All documents for ssc cgl document verification,COMPLETE LIST OF DOCUMENTS REQUIRED FOR SSC CGL DV ALL DOCUMENTS REQUIRED FOR DOCUMENT ...,Kapoor GuruCool,https://www.youtube.com/watch?v=QCYdD9DCMp0,[],,2/23/2022 03:30,179235,801,00:06:43,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
mYZFG3ov5IU,Documenting with Archicad in 10 Minutes,"Follow this video to quickly learn how you can create new views in an Archicad project, how to dimension, label and annotate your ...",ARCHICAD,https://www.youtube.com/watch?v=mYZFG3ov5IU,[],,7/15/2020 11:22,176853,36,00:11:34,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
PoBFkhvfEdI,Export Documentation and Procedure - Part I,A simple and detailed explanation of Export documentation and Procedure by Kumar Wins.,"Import- Export, Supply Chain and Operations",https://www.youtube.com/watch?v=PoBFkhvfEdI,[],,5/3/2016 02:21,175073,33,00:32:01,"['https://en.wikipedia.org/wiki/Business', 'https://en.wikipedia.org/wiki/Knowledge']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
dhMlXoTD3mQ,Swagger API documentation tutorial for beginners 2023,"in this video we're going to create swagger api doc under 15 minutes , Swagger is a library that allows you to create and consume ...",Skills With Arif,https://www.youtube.com/watch?v=dhMlXoTD3mQ,[],,1/21/2023 12:27,175714,36,00:18:32,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
zCGzREQk9Ck,How to prepare documentation in ms word Telugu,How to prepare documentation in ms word ...,7 Hills,https://www.youtube.com/watch?v=zCGzREQk9Ck,[],,4/12/2017 03:07,172761,44,00:10:01,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
URBSvqib0xw,PyDoc - A Celebration of Documentation || Python Tutorial || Learn Python Programming,"Stay in the loop INFINITELY: https://snu.socratica.com/python With the PyDoc module, Python makes it ...",Socratica,https://www.youtube.com/watch?v=URBSvqib0xw,[],,11/1/2018 11:00,169146,261,00:06:34,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
-6Ll6sH-E9c,ALL OUR SUPPORTING DOCUMENTS - Sponsor Spouse 2022 - PR Canada,Affiliate Links Get a $25 Bonus when you Signup for Neo Secured Credit Card here ...,Hit Submit & Canada,https://www.youtube.com/watch?v=-6Ll6sH-E9c,[],,3/15/2022 14:42,169651,387,00:28:20,['https://en.wikipedia.org/wiki/Society'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
FRlpQhy2BC4,How to DOCUMENT your nursing notes | Clinical Skills Series,"Nursing documentation in the clinical area! Todays clinical skill is on nursing documentation, a fundamental skill we use EVERY, ...",Nurse Zara,https://www.youtube.com/watch?v=FRlpQhy2BC4,[],,5/2/2021 19:30,169033,132,00:10:30,"['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Knowledge']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
2qlcY9LkFik,Software Planning and Technical Documentation,"To have a chance at success, you need clear communication, elaborate planning, and documented expectations. How does this ...",AltexSoft,https://www.youtube.com/watch?v=2qlcY9LkFik,[],,12/2/2021 09:56,165580,78,00:10:49,"['https://en.wikipedia.org/wiki/Business', 'https://en.wikipedia.org/wiki/Knowledge']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
lcwnKHHUk74,Module 17 — Cleaning Facilities and Documentation,,Southern Nevada Health District,https://www.youtube.com/watch?v=lcwnKHHUk74,[],,6/28/2019 21:07,164601,0,00:01:07,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
b4iFyrLQQh4,Auto-Generated Python Documentation with Sphinx (See comments for update fix),EDIT: The behaviour of sphinx-quickstart appears to have changed since this video was posted (where sphinx==1.6.7). Please ...,avcourt,https://www.youtube.com/watch?v=b4iFyrLQQh4,[],,7/4/2019 03:05,162713,74,00:04:19,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
apouPYPh_as,Autogenerating Swagger Documentation with Node &amp; Express,In this video we walk through creating a simple NodeJS/Express API endpoint and setting auto-generating documentation using ...,Beyond Hello World,https://www.youtube.com/watch?v=apouPYPh_as,[],,9/16/2019 01:29,160714,119,00:14:59,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
UXras17hZrg,Documents required for Passport,,Legal Baba Clips,https://www.youtube.com/watch?v=UXras17hZrg,[],,1/23/2021 07:14,162042,126,00:00:31,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
CF-DuzLlcqg,SSC GD 2023 Document verification 📚 ये सारे documents अभी से बना लेने है वरना SSC Reject कर देगा DV,SSC #GD #documents #verification Telegram Link. https://t.me/skvmishra Buy SSC Constable GD Books Prevous Year Sovled ...,Sourav Mishra inform,https://www.youtube.com/watch?v=CF-DuzLlcqg,[],,11/10/2022 06:51,158649,1343,00:11:54,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
ckHK-tWTjr4,How to Compare Two Versions of a Document in Word | Track Changes Document by Comparing Two Files,"In this video we'll teach you how to compare two documents in Word. By using this feature, we can compare two versions of a ...","Excel, Word and PowerPoint Tutorials from Howtech",https://www.youtube.com/watch?v=ckHK-tWTjr4,[],,3/31/2020 14:15,157290,72,00:02:48,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
jnCCzATADys,Best Way to Remove the Document Stamp in Photoshop. #shorts,"Best way to remove the document stamp in Photoshop. #shorts ➤ Subscribe for more videos from @PhotoshopShorts ▻ LET"" ...",Photoshop Shorts,https://www.youtube.com/watch?v=jnCCzATADys,[],,2/4/2023 08:00,156660,66,00:00:24,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
80bfYSOKZCI,Origin of transactions | Source documents and Vouchers | Class 11,In this video we are discussing about : Origin of transactions | Source documents and Vouchers | Class 11 Subscribe Our ...,Rajat Arora,https://www.youtube.com/watch?v=80bfYSOKZCI,[],,9/7/2022 16:00,154125,238,00:08:25,"['https://en.wikipedia.org/wiki/Business', 'https://en.wikipedia.org/wiki/Knowledge']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,"{'latitude': 29.9680035, 'longitude': 77.5552066, 'altitude': 0}"
QLfL05wPLMs,How To Create A New Document in MS Word,How To Create A New Document in MS Word This tutorial of Microsoft Word describes how to make a new document in Microsoft ...,FamiHow,https://www.youtube.com/watch?v=QLfL05wPLMs,[],,4/4/2023 16:07,153501,20,00:02:12,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
p0eFOvnt-U4,Create and Apply Styles in the document | Digital Documentation | Class 10 Information Technology,"Create and Apply Styles in the document Class 10, Digital Documentation Class 10 Information Technology Information ...",Swati Chawla,https://www.youtube.com/watch?v=p0eFOvnt-U4,[],,5/2/2021 17:13,149404,407,00:24:15,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
1lH37wGhdzY,Agniveer physical documents list 2024 | Agniveer army me kya document chahiye | Army documents list,Agniveer physical documents 2024 | Agniveer army me kya document chahiye | Army physical date 2024 | Army agniveer ...,UHQ Relation Army,https://www.youtube.com/watch?v=1lH37wGhdzY,[],,5/24/2023 14:40,143995,195,00:11:06,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
ngBZ2enE7zk,How To Apply for Passport and required Documents || How To Apply Passport Online in Telugu 2022,"SumanTV Information is an official YouTube Channel which will constantly keep you updated with the latest breaking news, ...",SumanTV Information ,https://www.youtube.com/watch?v=ngBZ2enE7zk,[],,10/7/2022 08:25,141694,75,00:08:15,['https://en.wikipedia.org/wiki/Society'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
xPeTBZn8oo8,Documentation and its pursose,Documentation and its purpose.,BSC Nursing classes#,https://www.youtube.com/watch?v=xPeTBZn8oo8,[],,10/30/2020 07:38,137811,69,00:18:50,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
YK-GurROGIg,Documenting Your JavaScript | JSDoc Crash Course,In this video I will go over JSDoc for documenting your JavaScript code as well as using it for type checking Sponsor: Linode ...,Traversy Media,https://www.youtube.com/watch?v=YK-GurROGIg,[],,11/18/2019 13:24,134185,150,00:36:32,['https://en.wikipedia.org/wiki/Technology'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
a4L9GhldTHo,Writing technical documentation,"In ""Writing technical documentation"" I show you how I write technical documentation and what tools I use.",Fredrik Christenson,https://www.youtube.com/watch?v=a4L9GhldTHo,[],,3/8/2018 11:00,133663,40,00:18:04,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
7qzx0wGoIYc,Second hand vehicle Documentation | Owner से कौनसे Documents ले ?,"Second hand vehicle Documentation | Owner से कौनसे Documents ले ? In this Video : Hello Friends , Aaj ke iss video ...",Mechanical Amaan Official,https://www.youtube.com/watch?v=7qzx0wGoIYc,[],,2/13/2022 14:14,132871,267,00:08:03,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
p2hEjCLlB7s,🇪🇺 Documents Required For Schengen Europe Visa In 2022 #schengenvisa #europevisa,Follow me on Instagram - https://instagram.com/anaskhaaan?igshid=YmMyMTA2M2Y= Schengen visa form ...,Travel with AK,https://www.youtube.com/watch?v=p2hEjCLlB7s,[],,7/17/2022 06:30,132896,420,00:10:37,['https://en.wikipedia.org/wiki/Society'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
LAkuFA453fk,Back in Jamaica Documenting My Trip And Grandmother’s Emotional Funeral,For All Business Inquires Email: hicushane@gmail.com.,CARTER 1Link,https://www.youtube.com/watch?v=LAkuFA453fk,[],,12/18/2024 22:30,132641,810,01:49:27,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
7zvaeGmHm6I,Osterinsel Dokumentation [Documentation about Easter Island|German],Infos über die Osterinsel / Infos about Easter Island: Deutsch: http://de.wikipedia.org/wiki/Osterinsel English: ...,SimonHGBG2,https://www.youtube.com/watch?v=7zvaeGmHm6I,[],,10/18/2012 19:27,127967,62,00:43:26,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
nIlRpCyaiyU,Scan Documents (FREE) in 5 seconds #shorts,shorts Best FREE Document Scanner App: Microsoft Lens ...,CUET by Gokul Chhabra,https://www.youtube.com/watch?v=nIlRpCyaiyU,[],,6/30/2021 09:10,127498,37,00:01:00,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
vuLQZwghn_I,Best documemt professional file unboxing #flipkart  #documents  #shorts #files #folders,,Urmila's Corner,https://www.youtube.com/watch?v=vuLQZwghn_I,[],,9/30/2022 03:44,126386,70,00:00:48,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
s1PLS3SQHQ0,How To Use Developer Documentation,"There comes a time in every developer's journey, no matter where you're learning, where you have to leave tutorials behind and ...",Codecademy,https://www.youtube.com/watch?v=s1PLS3SQHQ0,[],,5/2/2019 16:15,124737,130,00:17:09,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
PfUET31hlZU,BEST FILE FOLDER FOR YOUR DOCUMENTS ON AMAZON,"File folder is a very good, quality product. The sheets inside are of good quality. Inside on the left there are several pockets which ...",Navigator,https://www.youtube.com/watch?v=PfUET31hlZU,[],,8/14/2021 12:30,125112,92,00:03:51,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,"{'latitude': 20.593684, 'longitude': 78.96288, 'altitude': 0}"
vWI5fsGRfSg,बिना कोई डॉक्यूमेंट का नया आधार कार्ड ऐसे बनाएं | Without Document New Aadhar Card Kaise Banaen,बिना कोई डॉक्यूमेंट का नया आधार कार्ड ऐसे बनाएं | Without Document New Aadhar Card ...,A2Z PROCESS,https://www.youtube.com/watch?v=vWI5fsGRfSg,[],,6/10/2022 08:55,124999,288,00:10:17,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
O9-wCY3-MZk,"Observation, Screening, Assessment, and Documentation","This video addresses ""Observation,"" ""Screening and Referral,"" ""Assessment,"" ""Documentation,"" and ""Interpretation, Planning, and ...",ECE CompSAT (Admin),https://www.youtube.com/watch?v=O9-wCY3-MZk,[],,7/21/2015 21:15,121940,0,00:19:26,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
tmO79BvNMBY,help() in Python - Read Documentation Quickly,Learn how to use the help() function in python. This allows you to quickly check the documentation of python code. AlgoExpert ...,Tech With Tim,https://www.youtube.com/watch?v=tmO79BvNMBY,[],,10/13/2021 15:00,121177,74,00:00:49,"['https://en.wikipedia.org/wiki/Technology', 'https://en.wikipedia.org/wiki/Video_game_culture']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
kZbdnRpLiFA,Documents for 2 way courier for passport stamping Canada🇨🇦.             #shorts #canadavisa,,Divya Singh Chauhan,https://www.youtube.com/watch?v=kZbdnRpLiFA,[],,5/27/2023 13:05,120101,76,00:00:41,[],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
i5BdmiRMXxg,Digital Documentation Advanced Class 10 Code 402 | Class 10 Information Technology | Batch 2022-2023,digitaldocumentationadvanced #class10 #informationtechnology #code402 #behanspadhai Digital Documentation Advanced ...,Shikha Shokeen,https://www.youtube.com/watch?v=i5BdmiRMXxg,[],,2/20/2023 14:45,118779,380,00:14:04,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
9izcbNYmP8M,How to use Document AI,Document AI Documentation → https://goo.gle/3cPgGcL Document AI Optical Character Recognition (OCR) Codelab ...,Google Cloud Tech,https://www.youtube.com/watch?v=9izcbNYmP8M,[],,8/2/2022 23:00,118743,34,00:07:17,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
AOaxhU1yxOM,How to Create Documentation with Markdown Editor (Software Documentation),Markdown Editor is designed with handpicked features that will shift your writers' focus towards content than on formatting.,Document360,https://www.youtube.com/watch?v=AOaxhU1yxOM,[],,1/18/2020 16:00,117196,0,00:02:43,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
44Ja2X_fzv4,"Doxygen - Documentation For Your Programs - Installing, Setting Up, And Running Tutorial","My Channel: https://www.youtube.com/user/someguy683?sub_confirmation=1 In this video I show you how to install, setup a ...",Avery,https://www.youtube.com/watch?v=44Ja2X_fzv4,[],,1/17/2018 16:00,117108,37,00:06:45,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,Error fetching captions: argument of type 'NoneType' is not iterable,N/A
