Video ID,Title,Description,Channel Title,Video URL,Tags,Category,Published At,View Count,Comment Count,Duration,Topic Details,Captions Available,Caption Text,Location
RWbvNuEwXVc,This is NOT a smartphone🤔#tech,This device looks like a smartphone but is actually a remote for the XREAL air 2 pro AR glasses! The XREAL beam pro and air 2 ...,JMTech,https://www.youtube.com/watch?v=RWbvNuEwXVc,[],,8/25/2024 15:29,9425580,1375,00:00:35,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
7MkmLH-uOwI,Why are TV&#39;s so disposable? Hisense WiFi / storage full bootloop #tech #pc #technology #shorts,"This isn't a sympathy video, I'm just opening up to share my personal experience of how cost cutting and poor manufacturing in ...",Salem Techsperts,https://www.youtube.com/watch?v=7MkmLH-uOwI,[],,4/9/2024 21:08,9405337,5910,00:00:59,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
7V_XEgSjrM0,The #1 Most Overpriced Tech in 2023!,It's not close.,Marques Brownlee,https://www.youtube.com/watch?v=7V_XEgSjrM0,[],,1/25/2023 15:10,9097692,6124,00:00:59,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
nGZz_CUvolA,Rs.200 Daily Life Useful Gadgets #shorts #gadgets,Rs.200 Daily Life Useful Gadgets #shorts #gadgets.,Tech FC Shorts,https://www.youtube.com/watch?v=nGZz_CUvolA,[],,6/5/2023 12:04,8945418,568,00:00:40,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
eSucdOAIwrg,5 Most BRUTAL Tech Pranks Ever!,"shorts #tech #prank I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if you ...",Mrwhosetheboss,https://www.youtube.com/watch?v=eSucdOAIwrg,[],,3/6/2024 17:39,8920051,750,00:01:00,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
O2F1TuLjidc,दुनियां के सबसे बड़े बैगन की खेती 😱 #brinjal #technology,दुनियां के सबसे बड़े बैगन की खेती #brinjal #technology Disclaimer: This information is taken from ...,Total Fact,https://www.youtube.com/watch?v=O2F1TuLjidc,[],,7/1/2024 13:53,8809045,36,00:00:19,[],TRUE,No Captions Available,N/A
cDUqtkKdVQg,World’s smallest 4K headset 😎 #tech #vr #technology #virtualreality #insideout2,"Visor is the world's smallest 4K headset. Spawn five 4K virtual screens. With more pixels than the Apple Vision Pro, Visor's small ...",Immersed,https://www.youtube.com/watch?v=cDUqtkKdVQg,[],,7/17/2024 12:52,8768106,239,00:00:14,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
ELzgYcszQ5c,"You could take the car to work, or... 🚁😂 #drone #flying #vehicle",You can follow us on: https://www.instagram.com/supercarblondie https://www.facebook.com/supercarblondie ...,Supercar Blondie,https://www.youtube.com/watch?v=ELzgYcszQ5c,[],,9/17/2024 12:00,8775052,1262,00:00:28,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Vehicle']",TRUE,No Captions Available,"Kentucky Ridge Road 758, Gunnison County, Colorado, United States"
l0bpy857deM,"World Modern Agriculture Technology - Broccoli, Cabbage, carrot, onion Harvesting machine 2021","Modern Agriculture Harvesting machine 2021 working in farm Credit : Univer.co & Vanhoucke If you are the owner, send me a ...",Noal Farm,https://www.youtube.com/watch?v=l0bpy857deM,[],,3/8/2021 03:00,8717927,813,00:10:51,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
Fzwg5Wut2OU,"Tesla Coil, New Science Project #shorts #science #technology #trending","Tesla Coil, New Science Project #shorts #science #technology #trending.",VMK Technical Power,https://www.youtube.com/watch?v=Fzwg5Wut2OU,[],,6/13/2023 01:30,8677529,1849,00:00:14,[],TRUE,No Captions Available,N/A
9-XJE9WJEGg,Technology is Power...,"Technology is Power, build your own kingdom in Rise of Kingdoms:https://bit.ly/ROKTECH_IamMoBo Subscribe and like for more ...",I am MoBo,https://www.youtube.com/watch?v=9-XJE9WJEGg,[],,1/22/2023 17:57,8615563,2105,00:01:00,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
zyUqg2FBO-I,I Bought a $5000 PC in a Random Asian Tech Mall,Treat your feet with Vessi! Save 15% on your first order at http://vessi.com/LinusTechTips Check out the Corsair K65 Plus Wireless ...,Linus Tech Tips,https://www.youtube.com/watch?v=zyUqg2FBO-I,[],,6/22/2024 17:03,8447939,13699,00:22:12,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
Px_hwkgb2pM,Lenovo Legion #gaming #pc is dusty and falling apart #technology #tech #shorts,This Lenovo Legion Y720 gaming laptop is in my shop because it's overheating and there's a giant hole in the corner.,Salem Techsperts,https://www.youtube.com/watch?v=Px_hwkgb2pM,[],,9/6/2023 03:55,8432703,2671,00:01:00,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
5eYTHiC55Bo,3 Tech Myths Busted❌,shorts #smartphone #tech #mythbusters.,TechBurner Shorts,https://www.youtube.com/watch?v=5eYTHiC55Bo,[],,10/10/2024 15:48,8378230,393,00:00:54,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
5Rl1ozW31Lk,Free Energy Generator #technology,Learn 3D Animation Basic To Expert Level- visit the channel and join the course through our website ------------------------ To watch ...,LifeAda,https://www.youtube.com/watch?v=5Rl1ozW31Lk,[],,5/26/2024 14:30,8266735,1360,00:01:00,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,No Captions Available,N/A
nsVEyU-4IcM,#technology #before #radar #radarbojonegoro #tech #enemy #know,,Bohemian,https://www.youtube.com/watch?v=nsVEyU-4IcM,[],,9/1/2024 11:40,8281851,387,00:00:06,[],TRUE,No Captions Available,N/A
M_y0u_1tmmc,Moms and Technology | Salonayyy | Saloni Gaur,salonayyy #savagemom #technology For more follow on Instagram- https://www.instagram.com/salonayyy/ Twitter- ...,Salonayyy,https://www.youtube.com/watch?v=M_y0u_1tmmc,[],,5/16/2023 12:46,8209077,848,00:00:58,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Humour']",TRUE,No Captions Available,N/A
BiZcyJPoDy0,I bought the most UNBREAKABLE Tech Ever!,"Buying and attempting to break the most Durable Tech products ever made. If you wanna join the AI-at-your-fingertips-club, ...",Mrwhosetheboss,https://www.youtube.com/watch?v=BiZcyJPoDy0,[],,3/21/2024 12:23,8183950,8627,00:34:14,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,Apple Vision Pro is a glimpse into the future... with today's technology Actually using Vision Pro: ...,Marques Brownlee,https://www.youtube.com/watch?v=86Gy035z_KA,[],,2/4/2024 01:40,8155723,11889,00:24:48,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
ponq6kP9ZLk,Failing GPU sabotaged this #pc (ouch) #tech #technology #shorts,"This gaming pc won't power on, how can you fix this yourself? You can save yourself money by troubleshooting your own ...",Salem Techsperts,https://www.youtube.com/watch?v=ponq6kP9ZLk,[],,10/7/2023 03:39,8146746,2197,00:01:00,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
6OqsovOYJk8,দেখনা ও রসিয়া ।। Dekhna O Rosiya ।। Bangla movie Item song ।। Dance Cover Pompi-Urmi-Rimi ।,দেখনা ও রসিয়া ।। Dekhna O Rosiya ।। Bangla movie Item song ।। Dance Cover Pompi-Urmi-Rimi ।। If you ...,Dance 2.0,https://www.youtube.com/watch?v=6OqsovOYJk8,[],,7/4/2022 03:30,8156338,403,00:02:27,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",TRUE,No Captions Available,N/A
wu4dFoCZ7pI,2 COOL Gadgets Under Rs.500 #shorts #gadgets,2 Gadgets Under Rs.500 #shorts #gadgets.,Tech FC Shorts,https://www.youtube.com/watch?v=wu4dFoCZ7pI,[],,6/1/2023 09:04,8043143,1187,00:00:41,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
AClfhmJYyNc,I bought the World&#39;s RAREST Tech!,I bought the rarest tech in the world from all your favourite brands - enjoy :) Exclusive Prime Day deal for Insta360 GO 3S till July ...,Mrwhosetheboss,https://www.youtube.com/watch?v=AClfhmJYyNc,[],,7/4/2024 10:38,8043797,7301,00:39:54,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
Kh9ZN93g91k,"New build, old problems (how to fix your own #PC ) #technology #tech #shorts",This brand new gaming PC is in my repair shop because it keeps crashing with a BSOD. Turns out the computer has a bad stick of ...,Salem Techsperts,https://www.youtube.com/watch?v=Kh9ZN93g91k,[],,4/23/2024 14:40,7825893,2505,00:01:00,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
IA1AItvbMaw,10₹ VS 50000₹ PEN,10₹ VS 50000₹ PEN #pen #technogamerz Hit that subscribe button to join the fam on this new tech adventure!,TechShot,https://www.youtube.com/watch?v=IA1AItvbMaw,[],,5/4/2024 04:30,7767050,11959,00:08:34,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
pzyftqQPZxc,multifunctional solar radio #solar #technology #tech #radio #shorts,,Tech Guru Kaka,https://www.youtube.com/watch?v=pzyftqQPZxc,[],,8/17/2024 11:43,6369312,352,00:00:30,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
IIvivE85PfI,Top 4 Satisfying Gadgets 🤩 Part 1 #amazonfinds #satisfying #gadgets #tech,,TECH-iELA Shorts,https://www.youtube.com/watch?v=IIvivE85PfI,[],,2/15/2024 07:39,6291140,1095,00:00:58,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
MPax7JVfd0I,Cleaning a dusty #gaming #pc and trying to survive (impossible) #tech #technology #shorts,Cleaning this custom gaming PC was an adventure that I wish upon no one with a pair of lungs. Owning a high performance ...,Salem Techsperts,https://www.youtube.com/watch?v=MPax7JVfd0I,[],,1/5/2024 02:18,6235476,2415,00:01:00,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
ZLOhiGZZhVs,Detachable Aeroplane technology! #science #facts,Detachable Aeroplane technology! #science #facts Explore the future of aviation with Ukraine's groundbreaking *Detachable ...,Vigyan Mitra,https://www.youtube.com/watch?v=ZLOhiGZZhVs,[],,9/15/2024 14:30,6261641,3030,00:00:52,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,No Captions Available,N/A
NGcUoRXBXRY,The Worlds Smartest Glasses | Even Realities G1 #EvenPartner,,Kyle Krueger,https://www.youtube.com/watch?v=NGcUoRXBXRY,[],,8/25/2024 00:13,6211718,3833,00:00:54,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
SJBkTSSJGPQ,This Drone has WINGS! #technology #engineering #drone,"Check out this ornithopter, its a drone that wings instead of propellers! But will it fly??",Ziroth,https://www.youtube.com/watch?v=SJBkTSSJGPQ,[],,12/10/2023 10:43,6107402,1965,00:00:46,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
s8wJP1U9m5E,This gadget can save your life🔥|Amazon gadgets#gadgets#shorts,This gadget can save your life  |Amazon gadgets#gadgets#shorts #TECH WITH AR.,TECH WITH AR,https://www.youtube.com/watch?v=s8wJP1U9m5E,[],,8/9/2024 06:15,5884907,220,00:00:19,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
EHNuwI74zew,I bought the most POINTLESS Tech on the internet.,"I bought and tested the most pointless, stupid, dumb looking tech...and actually instead found genius Download Opera Browser for ...",Mrwhosetheboss,https://www.youtube.com/watch?v=EHNuwI74zew,[],,8/24/2024 10:47,5853376,6732,00:41:40,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
OQSaDL7DHhs,This phone’s battery is BONKERS,"shorts #tech #infinix I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if you ...",Mrwhosetheboss,https://www.youtube.com/watch?v=OQSaDL7DHhs,[],,3/30/2024 20:02,5709518,2896,00:00:58,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
Wj3EN4CBkyo,100₹ VS 50000₹ POWERBANK,100₹ VS 50000₹ POWERBANK #pen #technogamerz Hit that subscribe button to join the fam on this new tech adventure!,TechShot,https://www.youtube.com/watch?v=Wj3EN4CBkyo,[],,5/18/2024 04:30,5665149,6733,00:20:19,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
6klfJ3QwPjQ,#technology #vigyanrecharge #electrical,About video :- In this video use of electrical fence is shown all the activities are performed by trained professional under controlled ...,Vigyan Recharge,https://www.youtube.com/watch?v=6klfJ3QwPjQ,[],,7/2/2024 06:30,5644535,70,00:00:20,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,No Captions Available,N/A
W6CBb3yX9Zs,How Is Your Phone Changing You?,Should you be worried about your cellphone? 6 Reasons For A Cellphone Vacation: https://youtu.be/RpmIkWfH2ks Subscribe: ...,AsapSCIENCE,https://www.youtube.com/watch?v=W6CBb3yX9Zs,[],,6/2/2016 16:06,5576088,6495,00:03:12,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
ZcRG4jdb3GU,Smart idea from Indian farmers #amazingfacts #farming #farmer #india #science #technology #smartwork,,Arijit Sarkar,https://www.youtube.com/watch?v=ZcRG4jdb3GU,[],,8/23/2024 17:00,5586113,59,00:00:13,[],TRUE,No Captions Available,N/A
X3-13q3zaFU,Crazy Army Prototypes  #vintage  #technology  #army  #vehicles   #interesting,The Military Engineering Establishment shows off inventions in Hampshire (1964). Join this channel to get access to perks: ...,British Pathé,https://www.youtube.com/watch?v=X3-13q3zaFU,[],,8/8/2024 13:30,5563111,1430,00:00:48,['https://en.wikipedia.org/wiki/Military'],TRUE,No Captions Available,N/A
j4M47qLTeJ4,My DREAM Everyday Tech!,I've finally completed my Perfect Tech Every Day Carry (EDC) Backpack - Hope you can use it for inspiration! Affiliate links below ...,Mrwhosetheboss,https://www.youtube.com/watch?v=j4M47qLTeJ4,[],,6/12/2024 11:41,5465209,6698,00:18:07,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,"Maid Marian Way, The Park, Nottingham, East Midlands, England, NG1 6JX, United Kingdom"
eqkbs5Z3y-M,( New ) Free internet 100% Working -  New Technology 2019,Hello Everyone! Welcome to my channel. My channel talking about ( New ) Free internet 100% Working - New Technology 2019 ...,Energy Tech,https://www.youtube.com/watch?v=eqkbs5Z3y-M,[],,5/26/2019 10:23,5406457,2441,00:10:17,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
0GUdeOia7ig,Explosive Hydroforming #engineering #mechanic #stem #technology,,The Engineering Dream,https://www.youtube.com/watch?v=0GUdeOia7ig,[],,6/21/2024 01:30,5196985,2147,00:00:07,[],TRUE,No Captions Available,N/A
jPgSPZEbNRI,What&#39;s the Stupidest PC Upgrade?,Thank you Nexigo for sponsoring this video! Check out the HelloCam Pro which we filmed this short on: ...,Linus Tech Tips,https://www.youtube.com/watch?v=jPgSPZEbNRI,[],,2/23/2024 19:30,5038772,3041,00:00:40,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
Yv_S7KrOlfk,The Tri Folding Phone Impressions!,"Huawei Mate XT is the tri-fold phone, a concept come to life Shoutout to dbrand for finding a way to buy this thing. They make ...",Marques Brownlee,https://www.youtube.com/watch?v=Yv_S7KrOlfk,[],,10/20/2024 20:48,4918945,10505,00:11:18,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
88C_ye5MMs4,So many Creators at Samsung Unpacked #samsunggalaxy #techno #tech,,TECH-iELA Shorts,https://www.youtube.com/watch?v=88C_ye5MMs4,[],,7/11/2024 10:35,4863789,280,00:01:00,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
5-iG8ocg5nk,Download Wikipedia,https://www.epidemicsound.com/track/1UTm0jtahi/,UFD Tech,https://www.youtube.com/watch?v=5-iG8ocg5nk,[],,10/12/2024 20:00,4860918,3476,00:00:42,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
Gd40uFnscIs,Cool iPhone Dock,https://www.epidemicsound.com/track/TQf69IqlgG/,UFD Tech,https://www.youtube.com/watch?v=Gd40uFnscIs,[],,9/15/2024 16:00,4846641,1309,00:00:43,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
JuCDuJhv-3E,Top-3 Cool gadgets under 500🔥 || #shorts #unboxing,Unboxing technology shorts YouTube shorts gadgets top 3 best gadgets #review #shorts #technology #unboxing #youtubeshort ...,Mr.Centimeter,https://www.youtube.com/watch?v=JuCDuJhv-3E,[],,12/6/2022 14:13,4797475,201,00:00:45,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
XdmpLwK74iA,My First Tech Product is Coming 🔥,,TechBurner Shorts,https://www.youtube.com/watch?v=XdmpLwK74iA,[],,8/19/2024 15:41,4780401,1352,00:00:59,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
I8oMcMlItpU,Ayo Yo Technology - Sunep Lemtur Feat. Kunotolly Sumi (Nagamese Comedy Song),Song Title: Ayo Yo Technology (Nagamese Comedy Song) Sunep Lemtur Feat. Kunotolly Sumi Special Appearance: Kinghen ...,Sunep Lemtur,https://www.youtube.com/watch?v=I8oMcMlItpU,[],,8/23/2020 08:30,4764399,1502,00:04:51,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",TRUE,No Captions Available,N/A
XKGJTMJVRBs,These AI Glasses are Crazy!,,Marques Brownlee,https://www.youtube.com/watch?v=XKGJTMJVRBs,[],,12/21/2023 19:20,4649755,3009,00:00:58,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
vlERD2CIurE,3 Useful Vs Useless Gadgets - Let&#39;s Try #shorts #gadgets,3 Useful Vs Useless Gadgets - Let's Try #shorts #gadgets.,Tech FC Shorts,https://www.youtube.com/watch?v=vlERD2CIurE,[],,6/10/2023 13:19,4607975,272,00:00:48,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
Ym3tDIzueBU,Really Tiny Spy Technology,For almost 100 years microdots were used by spys all around the world to send secret messages in a way that was incredibly ...,The Thought Emporium,https://www.youtube.com/watch?v=Ym3tDIzueBU,[],,9/16/2024 02:10,4616086,1355,00:00:50,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
IWvipzHyL8c,Fourth Industrial Revolution explained in 3 minutes| What is #4IR ? | #shortvideo  #technology #ai,Dive into the dynamic world of the Fourth Industrial Revolution (4IR) in just 3 minutes! This concise yet comprehensive video ...,Fourth Industrial Revolution - #4IR ,https://www.youtube.com/watch?v=IWvipzHyL8c,[],,5/27/2020 09:36,4623801,79,00:03:36,"['https://en.wikipedia.org/wiki/Business', 'https://en.wikipedia.org/wiki/Knowledge']",TRUE,No Captions Available,N/A
u_AyKu8fn1g,Worlds lightest 4K headset 😎 Visor.com #tech #vr #technology #virtualreality #visor #venom3,"Visor is the world's smallest 4K headset. Spawn five 4K virtual screens. With more pixels than the Apple Vision Pro, Visor's small ...",Immersed,https://www.youtube.com/watch?v=u_AyKu8fn1g,[],,10/17/2024 04:59,4537950,22,00:00:15,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
6Oqgzen8yX0,Inside The Mercedes-Benz AVTR Concept Car,ConceptCars #Shorts #TechInsider ------------------------------------------------------ Tech Insider tells you all you need to know about ...,Insider Tech,https://www.youtube.com/watch?v=6Oqgzen8yX0,[],,9/15/2021 17:24,4376640,826,00:00:38,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Vehicle']",TRUE,No Captions Available,N/A
jHP942Livy0,"Your dishwasher is better than you think (tips, tricks, and how they work)",Let your dishwasher do the work for you! Links 'n' stuff: The Connextras video on my dishwasher's program change-up: ...,Technology Connections,https://www.youtube.com/watch?v=jHP942Livy0,[],,6/11/2024 15:38,4385241,10726,00:27:47,[],TRUE,No Captions Available,N/A
wrJsExM8D-o,Future Technology | 60 Minutes Marathon,"From December 2023, Scott Pelley's report on quantum computers, which could give us answers to impossible problems in ...",60 Minutes,https://www.youtube.com/watch?v=wrJsExM8D-o,[],,5/26/2024 11:00,4335934,2149,04:45:50,"['https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Television_program']",TRUE,No Captions Available,N/A
kKWtmmcimuY,Tri-fold phone reactions! #mkbhd #waveformpodcast #tech,,WVFRM Podcast,https://www.youtube.com/watch?v=kKWtmmcimuY,[],,10/21/2024 15:15,4333546,1266,00:00:59,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
9645CvZWGOw,🫵 Apke Sath Kabhi Scam Hua hai? #smartphone #tech #tipsandtricks #technology #youtubeshorts #shorts,,TECH-iELA Shorts,https://www.youtube.com/watch?v=9645CvZWGOw,[],,10/6/2024 08:09,4310669,406,00:00:43,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
vJPMA8nll78,Biggest Tech Demo Fails 😂 Apple Did What?,,TechDroider Clips,https://www.youtube.com/watch?v=vJPMA8nll78,[],,10/19/2024 06:14,4293591,1130,00:01:01,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
nifUnSk21-w,Apple has done this before 👀,,Marques Brownlee,https://www.youtube.com/watch?v=nifUnSk21-w,[],,6/11/2024 19:33,4243463,1192,00:00:59,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
nSyr9kBIWYk,This Is The Most Mind-Blowing Machine That Humans Ever Created - The Quantum Computer #shorts,The Quantum Computer #shorts #machine #science.,Viral Maniacs,https://www.youtube.com/watch?v=nSyr9kBIWYk,[],,3/16/2024 10:08,4235313,3043,00:01:00,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
utHNA4XCKVQ,American Tractor Project Science Technology #project,,Sukhbir Skill,https://www.youtube.com/watch?v=utHNA4XCKVQ,[],,8/1/2024 05:39,4236406,202,00:00:34,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
zo68B3UG9VU,The Dark Side of DARPA | The Human Cost of Technological Supremacy,Use code THEWHYFILES50 to get 50% OFF your first Factor box plus 20% off your next month at https://bit.ly/4aNCpd7! Thanks ...,The Why Files,https://www.youtube.com/watch?v=zo68B3UG9VU,[],,6/28/2024 00:00,4103141,18724,00:51:10,['https://en.wikipedia.org/wiki/Society'],TRUE,No Captions Available,N/A
2ClbUiS1rZc,The city that you&#39;ll need 3D map #facts #chongqing #china #city,Welcome to Chongqing one of the most futuristic and craziest city on the planet.,TheB Project,https://www.youtube.com/watch?v=2ClbUiS1rZc,[],,2/2/2024 07:00,4099782,3497,00:00:52,[],TRUE,No Captions Available,N/A
8Vk_2Kq9Njw,13 Most EMBARRASSING Tech Fails of all time.,"Embarrassing tech fails, from Mcdonalds, to Tesla, to the global IT crisis...it gets bad. Check out Bitdefender here!",Mrwhosetheboss,https://www.youtube.com/watch?v=8Vk_2Kq9Njw,[],,10/19/2024 12:06,4102747,5049,00:28:18,['https://en.wikipedia.org/wiki/Technology'],TRUE,No Captions Available,N/A
1_gJp2uAjO0,The Race to Harness Quantum Computing&#39;s Mind-Bending Power | The Future With Hannah Fry,"With the promise of unimaginable computing power, a global race for quantum supremacy is raging. Who will be first to harness ...",Bloomberg Originals,https://www.youtube.com/watch?v=1_gJp2uAjO0,[],,9/26/2024 22:00,4060281,3799,00:24:02,"['https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Television_program']",TRUE,No Captions Available,N/A
6jVUSsByq9Y,The BEST Smartphones of 2024!,Which is the best phone of 2024? Samsung? Apple iPhone? Xiaomi? Google?... or someone else? Only the first 30 purchases ...,Mrwhosetheboss,https://www.youtube.com/watch?v=6jVUSsByq9Y,[],,11/29/2024 11:13,4064920,10495,00:20:45,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
TBXZNx4S8vk,Software I use as a programmer 👩‍💻 #technology #programming #software #career #productivity,,Coding with Lewis,https://www.youtube.com/watch?v=TBXZNx4S8vk,[],,7/8/2022 17:23,3972379,1997,00:00:48,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
YX8ks42Azn8,The TRIPLE FOLDING phone has a Problem.,This phone has a LOT of good....and a LOT of bad... Only the first 30 purchases can enjoy my Exclusive Holiday Offer: a 15% ...,Mrwhosetheboss,https://www.youtube.com/watch?v=YX8ks42Azn8,[],,10/26/2024 14:06,3944549,6166,00:12:54,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",TRUE,No Captions Available,N/A
nxbLg_rTzF4,PAW Patrol Best Technology Rescues &amp; Adventures! w/ Marshall &amp; Ryder 📱 2 Hours | Nick Jr.,"Whether it's Ryder calling the PAW Patrol pups to the Lookout Tower with his tablet, or the pups using a new and exciting gadget ...",Nick Jr.,https://www.youtube.com/watch?v=nxbLg_rTzF4,[],,7/6/2024 14:59,3926098,0,02:00:38,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Television_program']",TRUE,No Captions Available,N/A
