Video ID,Title,Description,Channel Title,Video URL,Tags,Category,Published At,View Count,Comment Count,Duration,Topic Details,Captions Available,Caption Text,Location
-2ASbXmI59M,GIANT CRAB.. Its huge  #fishing #survivalchallenge #emergencyshelter #food #fishingfood #travel,FDYS SHOP GET YOUR MERCH https://www.fielddaysshop.com FIELD DAYS INSTAGRAM ...,Field Days,https://www.youtube.com/watch?v=-2ASbXmI59M,[],,11/22/2023 16:00,9082217,6235,00:00:57,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Food']",TRUE,No Captions Available,N/A
R7vmHGAshi8,How to travel the world with almost no money | Tomislav Perko | TEDxTUHH,"Many people daydream about traveling the world, but all of them have the same excuse - lack of money. Tomislav, after traveling ...",TEDx Talks,https://www.youtube.com/watch?v=R7vmHGAshi8,[],,2/9/2015 20:44,9049194,11729,00:18:19,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
0t8OYCMXr_I,I Wanna Know What Love Is - Music Travel Love &amp; Friends (at Dhafeer Fort #inabudhabi),Palm trees sway near ancient walls and golden light dances in our latest video at Dhafeer Fort #InAbuDhabi. Time stands still ...,Music Travel Love,https://www.youtube.com/watch?v=0t8OYCMXr_I,[],,7/10/2024 00:00,8999977,2413,00:04:27,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",TRUE,No Captions Available,N/A
HedJXIOzAUA,Places In Real Life #travel #explore #destinations #adventure,,PictoPlanet,https://www.youtube.com/watch?v=HedJXIOzAUA,[],,6/13/2024 21:56,8964229,462,00:00:15,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
WHBisF4hDG4,Behind the scenes vs final results travel transition model#travel #transition #pune #photography,,Sumaydh Joshii,https://www.youtube.com/watch?v=WHBisF4hDG4,[],,10/5/2024 05:06,8600436,302,00:00:20,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Siddharth Free Reading Room & Library, Shivaji Road, Kasba Peth, Pune, Pune District, Maharashtra, 411002, India"
GAtZ74f-cB8,"Bungee Jumping With Rope In Beautiful Place,Aren&#39;t They Afraid? #travel #funny #bungee","Hello everyone, this is the only official YouTube account of [Bungee Jumping Park] This is Chongqing Wansheng Ordovician Cliff ...",Bungee Jumping Park,https://www.youtube.com/watch?v=GAtZ74f-cB8,[],,10/14/2024 09:00,8422900,52,00:00:30,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
31TIYqAozhw,She said don&#39;t worry i got this #shortsvideo #travel #trendingshorts #nature #fypシ゚viral #fyf,,Jamaican Adventures ,https://www.youtube.com/watch?v=31TIYqAozhw,[],,10/10/2024 12:00,8418401,2634,00:00:20,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
AQZFFOqeuuU,Crazy Rules of Ethiopia 🇪🇹 #ethiopia #travel #omovalley,,TheTallTrotter,https://www.youtube.com/watch?v=AQZFFOqeuuU,[],,7/23/2024 17:24,8367315,351,00:00:51,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
h-SdLmiEXko,"My Love - Music Travel Love &amp; Anthony Uy (Batanes, Philippines)","Get ""My Love"": Smart URL: https://lnk.to/Ie7sXP4f Spotify: https://bit.ly/3TRXFbj iTunes: https://bit.ly/4az9BGi Amazon: ...",Music Travel Love,https://www.youtube.com/watch?v=h-SdLmiEXko,[],,4/12/2024 00:00,8285348,1627,00:04:03,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",TRUE,No Captions Available,N/A
Y88xRDz_dac,Would You Travel To These Places?🌎📍 #adventure #explore #nature #travel #trip #vacation #shorts,,Explored Travel,https://www.youtube.com/watch?v=Y88xRDz_dac,[],,10/12/2024 00:52,8316220,2194,00:00:40,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
yrRCaRMOhHE,Wife’s solo trip. #Funny #comedy #couple #explore #shorts #travel #trip #solotrip,,Rohit & Kanupriya,https://www.youtube.com/watch?v=yrRCaRMOhHE,[],,3/20/2024 12:40,7834191,858,00:01:01,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Humour']",TRUE,No Captions Available,N/A
gnYe6U2zTjg,Travel transition video to try on your next trip 🔥🧭 #travel #transition #shorts,,Mitesh Patil,https://www.youtube.com/watch?v=gnYe6U2zTjg,[],,11/28/2024 12:02,7936956,154,00:00:30,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
jourRsNUeV4,سافرت إلى الدولة الأقل زيارة بالعالم ! 🇹🇻 توفالو,توفالو: رابع أصغر دولة بالعالم .. وراح تغرق .. ما قصتها ؟ --- شكراً Epidemic sound على دعم هالفيديو : - استخدم كود JOE50 للحصول على ...,Joe HaTTab,https://www.youtube.com/watch?v=jourRsNUeV4,[],,10/5/2024 13:00,7688470,4761,00:15:50,['https://en.wikipedia.org/wiki/Tourism'],TRUE,No Captions Available,N/A
1uNAuHmncQM,Things I Learned in The Philippines! #travel #travelvlog #philippines #filipino #travelphilippines,These are some thing I've learned while spending time in the Philippines! #travel #philippines #filipino.,Dude Abroad,https://www.youtube.com/watch?v=1uNAuHmncQM,[],,1/16/2024 03:02,7649625,6281,00:01:00,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Concepcion, Romblon, Mimaropa, Philippines"
_ngZ_W4j3ug,Flying Emirates business class from Singapore to America! #airplane #travel #shorts #emirates,,KarissaEats,https://www.youtube.com/watch?v=_ngZ_W4j3ug,[],,5/25/2023 03:43,7623046,1386,00:01:00,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
vzSHcyXfNPw,Iceland Vacation Travel Guide | Expedia,Iceland – a nation windswept and beautiful from mountain to sea. Check out our footage to discover the natural and manmade ...,Expedia,https://www.youtube.com/watch?v=vzSHcyXfNPw,[],,12/9/2015 08:35,7609913,3102,00:14:07,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
NLiEk5bqwQI,Those one ☝️ #shorts #travel #places,,Billionaires Mony,https://www.youtube.com/watch?v=NLiEk5bqwQI,[],,7/16/2024 13:57,7393769,182,00:00:16,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
hspIzkuoP2I,#stockholm #travel  #europe #sweden #swedentravel #swedish #luxury #luxurylifestyle,,Outdoor adventures 1,https://www.youtube.com/watch?v=hspIzkuoP2I,[],,7/30/2024 23:00,7372199,137,00:00:16,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Gustav Adolfs Torg, Klara, Norrmalm, Norra innerstadens stadsdelsområde, Stockholm, Stockholm Municipality, Stockholm County, 103 21, Sweden"
dbkjbbTQBDg,84 Temple  Himachal Pradesh💕#travel #yehbhikoifamousplaceh #train #1000viewsparkitnepaisemiltehai,,Fire Winds Vlogs,https://www.youtube.com/watch?v=dbkjbbTQBDg,[],,9/8/2024 15:24,7236469,1355,00:00:56,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
bm3Lo668q7c,Flying Cheapest Business Class in INDIA. #iamhvr #minivlog #travel,shorts #dubai #flight In this video I talk about my experience of flying cheapest flight ticket in india. Vistara offers one of the best ...,IAMHVR,https://www.youtube.com/watch?v=bm3Lo668q7c,[],,7/29/2024 19:22,7197771,651,00:00:59,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
5xPyZdpBlS8,Why not in INDIA? Luxury Travel Bus with A.D.A.S Level 2 #bus #travel #business #money #driver,,King Indian,https://www.youtube.com/watch?v=5xPyZdpBlS8,[],,7/26/2024 07:10,7201528,1812,00:00:54,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
XebO4fptpAk,Expectations Vs Reality 😂😍 #travel #nature #explore #adventure #socialmedia #vs #reality,Expectations Vs Reality #travel #nature #explore #adventure #socialmedia #vs #reality.,Travelpixie,https://www.youtube.com/watch?v=XebO4fptpAk,[],,9/1/2024 00:00,6912410,116,00:00:16,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Tsangkor, Gadê County, Golog, Qinghai, 814100, China"
Bmqw4uuOLP0,Travel Exploring | Python vs Train | Amazon Jungle #youtubeshorts #wow #nature,Travel Exploring | Python vs Train | Amazon Jungle #youtubeshorts #wow #nature ………………………………… Hey guys ...,SDB Artist,https://www.youtube.com/watch?v=Bmqw4uuOLP0,[],,8/15/2024 22:30,6888308,203,00:00:08,[],TRUE,No Captions Available,"3900 Road, Dearing, Montgomery County, Kansas, United States"
AneAgyUxBsg,50 Best Places to Visit in the USA - Travel Video,"Comprised of 50 states, the USA occupies an area that's only just marginally smaller than Europe. It's in this vast country that you ...",touropia,https://www.youtube.com/watch?v=AneAgyUxBsg,[],,11/22/2023 18:05,6812185,1312,00:56:50,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
eACq4X6EifU,He saved her at the end😂😅 #india #dance #dancechallenge #travel #shorts,,Isabell afro,https://www.youtube.com/watch?v=eACq4X6EifU,[],,10/27/2024 17:41,6773992,964,00:00:08,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Performing_arts']",TRUE,No Captions Available,N/A
sU1wpanV2Bc,When you want the window seat 💅🏽 #shorts #sketchcomedy #travel,,Melissa Shoshahi,https://www.youtube.com/watch?v=sU1wpanV2Bc,[],,9/7/2024 15:32,6729946,937,00:01:00,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
uq8c0qSABOk,BANNED FROM CANADA 🇨🇦 #vanlife #travelvlog #truckcamper #travel #camping #shorts,,Saucy Seth Shorts,https://www.youtube.com/watch?v=uq8c0qSABOk,[],,10/26/2024 06:17,6687381,2077,00:01:01,[],TRUE,No Captions Available,"Bown Chaisson & Lemoine, Saint Patrick Street, Parker's Corner, Indiantown, Saint John, Saint John County, New Brunswick, E2L 1A2, Canada"
1st3cAqwaeo,Try This Duffle Bag For Hassle-Free Luggage Packing 🤩🤩 #malayalam   #viral #travel,Foldable Travel Duffle Bag - https://amzn.oia.bio/3r79e #malayalam #creatingforindia #viral #gadgets #india #technology #travel ...,SimpleGhar Malayalam,https://www.youtube.com/watch?v=1st3cAqwaeo,[],,6/6/2024 12:45,6663843,270,00:00:54,"['https://en.wikipedia.org/wiki/Fashion', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,"Navabharath Public Library, Lane E, Kesavadasapuram, Thiruvananthapuram, Kerala, 695001, India"
3zF2ZwLU_eI,traveling to Europe vs the US #usa #american #europe #cultureshock #travel #humor,,Roya,https://www.youtube.com/watch?v=3zF2ZwLU_eI,[],,7/30/2024 00:05,6621773,6412,00:01:00,"['https://en.wikipedia.org/wiki/Humour', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
TlNkWPR0xBw,It&#39;s so convenient to travel by private customized aircraft. Geely Galaxy E5 is launched globall,It's so convenient to travel by private customized aircraft. Geely Galaxy E5 is launched globall.,3D Channel,https://www.youtube.com/watch?v=TlNkWPR0xBw,[],,8/8/2024 07:00,6616505,45,00:00:16,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Vehicle']",TRUE,No Captions Available,N/A
8PwZl6bDYwc,Travelling in *Empty Train* 💀 | Train Vlog 🚂| minivlog | #ashortaday #minivlog #tranding #vlog,Travelling in empty train | train journey #minivlog #dailyvlog.,AlwaysJayyy,https://www.youtube.com/watch?v=8PwZl6bDYwc,[],,6/30/2024 13:04,6572607,412,00:00:58,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
zl-d6tHDFxs,"It&#39;s Christmas Time - Music Travel Love ft. Francis Greg, Dave Moffatt &amp; Anthony Uy","Get ""It's Christmas Time"": Smart URL: https://lnk.to/yYirPi3g Spotify: https://bit.ly/3RkhsiB iTunes: https://bit.ly/47q6nmO Amazon: ...",Music Travel Love,https://www.youtube.com/watch?v=zl-d6tHDFxs,[],,11/23/2023 01:19,6582356,1706,00:04:16,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",TRUE,No Captions Available,N/A
eWUxsklJH3A,3 Must Have Travel Accessories under 500 #telugu #viral #travel #trending #shorts,3 in 1 Bottle - https://openinapp.co/qvojc Mini Perfume Spray Bottle - https://openinapp.co/85lea Leak Proof Silicone Covers ...,SimpleGhar Telugu,https://www.youtube.com/watch?v=eWUxsklJH3A,[],,6/10/2023 15:09,6496131,547,00:00:49,"['https://en.wikipedia.org/wiki/Fashion', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
cH3t918nJG0,Places In Real Life #travel #explore #destinations #adventure,,PictoPlanet,https://www.youtube.com/watch?v=cH3t918nJG0,[],,9/8/2024 14:23,6500038,252,00:00:15,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
rWB6ZKm9t6A,The Travel Song (With Our Family) | CoComelon Nursery Rhymes &amp; Kids Songs,"When JJ and his family are on a road trip to visit their grandparents, they discover many ways to happily pass the time! Subscribe ...",Cocomelon - Nursery Rhymes,https://www.youtube.com/watch?v=rWB6ZKm9t6A,[],,11/19/2024 08:00,6453990,0,00:03:05,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",TRUE,No Captions Available,N/A
tkJVnCnFj1A,#australia #travel,,Bridey Drake,https://www.youtube.com/watch?v=tkJVnCnFj1A,[],,6/24/2023 02:34,6396463,590,00:00:51,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
O4PmcP9ecE4,50 Best Places to Visit in Europe - Travel Guide,"Although it is the world's second smallest continent, Europe welcomes more than half of all the tourists worldwide. In fact, 7 of the ...",touropia,https://www.youtube.com/watch?v=O4PmcP9ecE4,[],,9/5/2023 14:21,6318751,654,00:56:33,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
nwJgZAVp4Qs,30hr FLIGHT to India 🇮🇳 #hindi #flight #travel,,Priya and Sid,https://www.youtube.com/watch?v=nwJgZAVp4Qs,[],,8/12/2024 19:16,6234766,1894,00:01:00,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
M3xnyum4YGs,Last One Is SO Smart 😭 #travelhacks #travelling #travel #amazon #shorts,,Mik Zenon,https://www.youtube.com/watch?v=M3xnyum4YGs,[],,5/15/2023 20:36,6214265,1059,00:00:23,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,"9th Street South, Redevelopment Area, Naples, Collier County, Florida, 34102, United States"
gSs_LgxpaWk,When you can travel back in time,YAEY.,im_siowei,https://www.youtube.com/watch?v=gSs_LgxpaWk,[],,10/12/2024 13:30,6073976,1335,00:00:59,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
K-3Rr62K1HM,Proof Time Travel Exists,Get Merch: https://bucha.shop Become a Member: https://www.youtube.com/channel/UCWBWgCD4oAqT3hUeq40SCUw/join ...,Sambucha,https://www.youtube.com/watch?v=K-3Rr62K1HM,[],,12/2/2024 18:15,6041096,2500,00:01:01,['https://en.wikipedia.org/wiki/Knowledge'],TRUE,No Captions Available,N/A
TUVKd2PsDs0,Last Christmas - Music Travel Love &amp; Friends,"Get ""Last Christmas"": Smart URL: https://lnk.to/Ib8yMMzR Music Travel Love and friends @JonahBaker & @JadaFacer performing ...",Music Travel Love,https://www.youtube.com/watch?v=TUVKd2PsDs0,[],,11/30/2024 01:00,5955295,1439,00:03:46,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",TRUE,No Captions Available,N/A
93F0VZngoL0,hawaii trip💕 #nevada #tiktok,,NEVADA,https://www.youtube.com/watch?v=93F0VZngoL0,[],,8/9/2024 04:00,5776293,1681,00:00:16,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
8VKnI2h6180,Airport Travel Hacks,The ultimate study tool: https://www.goharsguide.com/notion I'll edit your college essay: https://nextadmit.com/services/essay/ ...,Gohar Khan,https://www.youtube.com/watch?v=8VKnI2h6180,[],,10/17/2024 21:18,5767930,929,00:00:38,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
yz-O3w2db1E,Tips to travel with babies #roadtrip #travel #minivlog #babytraveller,,Ambika Dutt,https://www.youtube.com/watch?v=yz-O3w2db1E,[],,9/4/2024 08:29,5750877,1077,00:01:01,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
Op_LNbZYQOQ,Compilation: Time Travel stories!,PDS Debt is offering a free debt analysis. It only takes thirty seconds. Get yours at https://PDSDebt.com/files Thanks PDS Debt for ...,The Why Files,https://www.youtube.com/watch?v=Op_LNbZYQOQ,[],,3/21/2024 15:19,5737573,6575,02:57:37,[],TRUE,No Captions Available,N/A
Wgyp0kzxLPg,When Germans go travelling,"Hi, I'm Uyen Ninh but please just call me Uyen! Originally from Vietnam, I now explore life in Germany, sharing my unique ...",Uyen Ninh,https://www.youtube.com/watch?v=Wgyp0kzxLPg,[],,3/27/2024 14:29,5723873,2780,00:00:46,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
d-LCRp8vA-c,Kondisi Jam 9 Malam di Swiss ! ❤️ #travel,,Pinshome,https://www.youtube.com/watch?v=d-LCRp8vA-c,[],,7/24/2024 08:48,5664818,3185,00:00:55,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
mQLMJ4eWKpI,Giving disposable cameras to strangers #travel #disposablecamera #lifeonfilm,This summer we gave out cameras at Gare de Lyon train station in Paris to strangers traveling all over Europe. This is the second ...,Discovering Artists,https://www.youtube.com/watch?v=mQLMJ4eWKpI,[],,10/2/2024 20:02,5595219,1667,00:00:30,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
kKhiASJqhNw,You Are The Reason - Music Travel Love (Calum Scott Cover),"Get ""You Are The Reason"": Smart URL: https://lnk.to/C5t25FWQ Spotify: https://bit.ly/4b5f1sQ iTunes: https://bit.ly/3Wwy0bb ...",Music Travel Love,https://www.youtube.com/watch?v=kKhiASJqhNw,[],,5/8/2024 00:00,5564280,1011,00:03:24,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",TRUE,No Captions Available,N/A
M6rvm25Ojjw,Travel Exploring | Python on Bus | Amazon Jungle #shorts #amazing #nature,Travel Exploring | Python on Bus | Amazon Jungle #shorts #amazing #nature ………………………………… Hey guys : Embark on ...,SDB Artist,https://www.youtube.com/watch?v=M6rvm25Ojjw,[],,8/5/2024 12:35,5467025,123,00:00:08,[],TRUE,No Captions Available,"3900 Road, Dearing, Montgomery County, Kansas, United States"
s3G2kLruJJo,Top 100 Places To Visit On Earth - Ultimate Travel Guide,I think it's easy to forget how truly incredible our world is. Enjoy this travel guide featuring the top 100 places to visit on Earth.,Ryan Shirley,https://www.youtube.com/watch?v=s3G2kLruJJo,[],,2/5/2023 15:00,5382390,1854,01:01:56,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
M_TW363u_Og,Carry-on😎Luggage😫Cyber Monday Sale nearly ends! #megaback #travel #packing #viralshorts,"Welcome to the Official MEGABACK YouTube Channel! At MEGABACK, we're dedicated to revolutionizing the way you travel.",MEGABACK,https://www.youtube.com/watch?v=M_TW363u_Og,[],,12/3/2024 15:30,5363691,185,00:00:23,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
V1v4Pz4BnCk,Places On Earth That Don&#39;t Feel Real #travel #nature #adventure #explorepage,Places On Earth That Don't Feel Real #travel #nature #adventure #explorepage.,Stunning Space,https://www.youtube.com/watch?v=V1v4Pz4BnCk,[],,10/19/2024 16:42,5317937,578,00:00:16,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
Hn59g-RhkiA,Easy travel transition idea 💡,Thanks for watching. I am glad if I could entertain you with my videos. For more cool videos just leave a subscription and a like ...,Younes Zarou,https://www.youtube.com/watch?v=Hn59g-RhkiA,[],,9/26/2024 15:40,5221737,405,00:00:27,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
2xW9mTStyhM,Journey Through Ethiopia - Africa Travel Documentary,"Ethiopia is one of Africa's most beautiful and fascinating countries, and a surprising travel destination. From spectacular mountain ...",Stef Hoffer,https://www.youtube.com/watch?v=2xW9mTStyhM,[],,10/8/2021 09:49,5136342,3026,00:23:36,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Religion', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
9JQMoJ4bGDM,❌ Never Book Hotel 🏨 #hotel #travel #traveller #airbnb,,TECH-iELA Shorts,https://www.youtube.com/watch?v=9JQMoJ4bGDM,[],,7/18/2024 07:34,5119859,521,00:01:01,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
8n5nsy9qQPg,Giving disposable cameras to strangers #travel #disposablecamera #lifeonfilm,Gave out cameras at the airport #lifeonfilm #disposablecamera #onthestreet #travel #newzealand #travelphotography ...,Discovering Artists,https://www.youtube.com/watch?v=8n5nsy9qQPg,[],,6/14/2024 23:42,5112317,1284,00:00:29,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
u-Xq9t3KIWg,🇸🇪Swedish Girls Before Midnight 4K Stockholm-Sweden 2024 HDR(Part 2),Please Subscribe! ‪ @FloriTravell Watch in 4K HDR for best experience! Take a walk with me around Stureplan‬ ...,Flori Travel,https://www.youtube.com/watch?v=u-Xq9t3KIWg,[],,9/21/2024 09:15,5005896,2408,00:09:07,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Gustav Adolfs Torg, Klara, Norrmalm, Norra innerstadens stadsdelsområde, Stockholm, Stockholm Municipality, Stockholm County, 103 21, Sweden"
2FWztZP5cu8,Let’s art and have a good time 🤩❤️#viralshorts #drawing #travel,,Artist Akash,https://www.youtube.com/watch?v=2FWztZP5cu8,[],,12/7/2024 04:28,4887568,356,00:00:31,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
nxdh69enoSw,Traveling to the Strangest Country on Earth,Visit http://magictravel.ai/yestheory to enter to win 1 of 3 Dream trips valued at $7000 each. Thanks to Magic for Sponsoring this ...,Yes Theory,https://www.youtube.com/watch?v=nxdh69enoSw,[],,11/12/2023 18:01,4866042,27999,00:31:42,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
VdFVQKXMtJk,What I eat in Vande Bharat Train 🍛😋 #minivlog #vandebharatexpress #travel #travelvlog,vandebharat vandebharat food vande bharat food food in vande bharat travel travel vlogs minivlogs vande bharat vande bharat ...,Tahira Diaries,https://www.youtube.com/watch?v=VdFVQKXMtJk,[],,5/12/2024 09:40,4848981,24,00:01:00,"['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
yLYgqN9cHz4,#africa #travel #shorts,,Walk_Africa,https://www.youtube.com/watch?v=yLYgqN9cHz4,[],,9/8/2024 11:46,4829439,5873,00:01:00,[],TRUE,No Captions Available,N/A
fqu02-6c7Os,How to travel with just one bag (&amp; zero sacrifices),"The most important travel lesson I've learned is the difference between cost vs price, and traveling with one bag, although filled ...",Maurice Moves,https://www.youtube.com/watch?v=fqu02-6c7Os,[],,12/18/2022 15:45,4809799,2450,00:11:10,"['https://en.wikipedia.org/wiki/Fashion', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
YWw26yXvn34,Outfit travel hacks😎 #travel #dress #skills Subscribe to me🤙🏻😉 @anastasiialife @camelia_ilk,,Alena Slob,https://www.youtube.com/watch?v=YWw26yXvn34,[],,8/15/2024 18:00,4770770,43,00:00:24,"['https://en.wikipedia.org/wiki/Fashion', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
RnID-yfGlIE,Luxury Camping at its Best! Airstream Classic 30RBT Travel Trailer,Go luxury camping in an Airstream Classic travel trailer. The 2025 Airstream Classic 30 RB sleeps up to five people and is a very ...,New Jersey Outdoor Adventures,https://www.youtube.com/watch?v=RnID-yfGlIE,[],,8/31/2024 11:10,4630957,824,00:01:00,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
5Ua2RSCOVUE,Rating viral icecreams in Kuala Lumpur 🍦,,Baochi Travel,https://www.youtube.com/watch?v=5Ua2RSCOVUE,[],,9/7/2024 12:29,4571172,906,00:00:54,"['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
